name,similarity,is_match,time
24T1020475_vlcsnap-00075.png,0.5691278691600701,True,0.2069805239998459
24T1020475_vlcsnap-00077.png,0.6005114778413372,True,0.21171675200002937
24T1020475_vlcsnap-00076.png,0.4835835230851444,True,0.22123990900036006
24T1020505_vlcsnap-00089.png,0.5599641544213227,True,0.24039677899963863
24T1020505_vlcsnap-00088.png,0.5745333557453591,True,0.22104871000010462
24T1020505_vlcsnap-00087.png,0.5610188189434666,True,0.22180390399989847
24T1020505_vlcsnap-00090.png,0.4794773961102692,True,0.24354328499975963
24T1020275_vlcsnap-00035.png,0.12198281108567244,False,0.2385875230002057
24T1020275_vlcsnap-00034.png,0.15059873691643588,False,0.23762437499954103
24T1020275_vlcsnap-00036.png,0.20359291278145975,False,0.24866278399986186
24T1020275_vlcsnap-00037.png,0.1974320638652216,False,0.2336237359995721
24T1020513_vlcsnap-00094.png,0.625829163383969,True,0.25196887499987497
24T1020513_vlcsnap-00096.png,0.557769910065872,True,0.24682496700006595
24T1020513_vlcsnap-00095.png,0.6218965987736738,True,0.2522539699994013
24T1020513_vlcsnap-00093.png,0.6364892294641322,True,0.272744882000552
24T1020089_LeDinhMinhDuc_24T1020089.png,0.41466173284092633,True,0.27302784099993005
24T1020239_vlcsnap-00028.png,0.5197096881493053,True,0.2184604539997963
24T1020239_vlcsnap-00027.png,0.4524626365509903,True,0.21471274299983634
24T1020239_vlcsnap-00029.png,0.15253554228456778,False,0.22151621600005456
24T1020118_vlcsnap-00008.png,0.39380868791977264,True,0.2077071909998267
24T1020118_vlcsnap-00007.png,0.45374948717289953,True,0.22197426200000336
24T1020118_vlcsnap-00009.png,0.280653833875931,False,0.18793586500032688
24T1020585_vlcsnap-00021.png,0.36622598660210315,True,0.19983088400022098
24T1020585_vlcsnap-00020.png,0.3513510501602468,False,0.19373541699951602
24T1020585_vlcsnap-00023.png,0.4089104490703903,True,0.19512581399976625
24T1020585_vlcsnap-00022.png,0.44234822098405857,True,0.19107666499985498
24T1020585_vlcsnap-00024.png,0.4240473277395722,True,0.21685964099924604
24T1020171_vlcsnap-00028.png,0.4640237537997791,True,0.24914033000004565
24T1020171_vlcsnap-00027.png,0.4782597587365274,True,0.23995900200043252
24T1020171_vlcsnap-00026.png,0.4852892257968051,True,0.22319486200012761
24T1020171_vlcsnap-00030.png,0.5009504994576162,True,0.24548480300018127
24T1020171_vlcsnap-00029.png,0.5324909016949277,True,0.23618124599943258
24T1020171_vlcsnap-00031.png,0.49385485843424703,True,0.263082987999951
24T1020014_vlcsnap-00001.png,0.45485913213724416,True,0.23297807100061618
24T1020014_LeMinhDucAnh_24T1020014.jpg,0.48242753835114627,True,0.23826771400035796
24T1020014_vlcsnap-2025-01-22-20h58m32s876.png,0.4048577346898128,True,0.22447518699937064
24T1020293_NgoQuocMinh_24T1020293.png,0.4411476951208897,True,0.2279461979996995
24T1020293_vlcsnap-00035.png,0.4814199915581412,True,0.23334836199956044
24T1020293_vlcsnap-00033.png,0.4016021322032657,True,0.21320849399944564
24T1020293_vlcsnap-00036.png,0.3694886867124296,True,0.2198183929995139
24T1020570_vlcsnap-00017.png,0.47455764430105773,True,0.22803791599926626
24T1020570_vlcsnap-00016.png,0.5945480473401403,True,0.217944985000031
24T1020570_vlcsnap-00018.png,0.5790980307137943,True,0.22685756200007745
24T1020561_vlcsnap-00013.png,0.6305676362280792,True,0.19008044200018048
24T1020561_vlcsnap-00014.png,0.702104445113946,True,0.2236415630004558
24T1020561_vlcsnap-00015.png,0.6362674680221971,True,0.2064305969997804
24T1020023_vlcsnap-00003.png,0.4307910267875741,True,0.20162473600066733
24T1020023_vlcsnap-00002.png,0.5774693976859453,True,0.21882826799992472
24T1020442_vlcsnap-00063.png,0.14361805916269077,False,0.21741825400022208
24T1020185_vlcsnap-00025.png,0.4750655873899632,True,0.22654239300027257
24T1020185_vlcsnap-00026.png,0.4112342321404867,True,0.2521117159994901
24T1020311_DangQuocNam_24T1020311.png,0.4283198471339347,True,0.26091470299979846
24T1020311_vlcsnap-00038.png,0.4086457841913216,True,0.29184821200033184
24T1020311_vlcsnap-00040.png,0.45741511710821214,True,0.2204954290000387
24T1020311_vlcsnap-00039.png,0.48944204238523525,True,0.2713034520002111
24T1020311_vlcsnap-00037.png,0.45359938696037716,True,0.2609438079998654
24T1020482_vlcsnap-00080.png,0.45027934610470766,True,0.2762529760002508
24T1020482_vlcsnap-00078.png,0.4293636321772283,True,0.24620996400062722
24T1020482_vlcsnap-00079.png,0.43344126331840016,True,0.21539067100002285
